Review,FACILITIES#CLEANLINESS,FACILITIES#COMFORT,FACILITIES#DESIGN&FEATURES,FACILITIES#GENERAL,FACILITIES#MISCELLANEOUS,FACILITIES#PRICES,FACILITIES#QUALITY,FOOD&DRINKS#MISCELLANEOUS,FOOD&DRINKS#PRICES,FOOD&DRINKS#QUALITY,FOOD&DRINKS#STYLE&OPTIONS,HOTEL#CLEANLINESS,HOTEL#COMFORT,HOTEL#DESIGN&FEATURES,HOTEL#GENERAL,HOTEL#MISCELLANEOUS,HOTEL#PRICES,HOTEL#QUALITY,LOCATION#GENERAL,ROOM_AMENITIES#CLEANLINESS,ROOM_AMENITIES#COMFORT,ROOM_AMENITIES#DESIGN&FEATURES,ROOM_AMENITIES#GENERAL,ROOM_AMENITIES#MISCELLANEOUS,ROOM_AMENITIES#PRICES,ROOM_AMENITIES#QUALITY,ROOMS#CLEANLINESS,ROOMS#COMFORT,ROOMS#DESIGN&FEATURES,ROOMS#GENERAL,ROOMS#MISCELLANEOUS,ROOMS#PRICES,ROOMS#QUALITY,SERVICE#GENERAL
Rất lãng_mạn cảnh đẹp và yên_tĩnh Nhân_viên thân_thiện nhiệt_tình Nhà_hàng phục_vụ chu_đáo món ăn đa_dạng phong_phú Khách_sạn ở gần bãi biển và tới các khu chợ tham_quan không xa,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Resort thật_sự làm chúng_tôi không hài_lòng Chúng_tôi đặt phòng Beach_Villa loại phòng cao_cấp nhất vậy_mà chất_lượng không được như mong_muốn Ga trải giường không có điện_thoại không có Nhân_viên không được lịch_sự thân_thiện thiếu nhiệt_tình,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,2
Bãi biển đẹp phục_vụ tốt giá_cả hợp_lý Nhân_viên dễ_thương ân_cần Phục_vụ chu_đáo và chuyên_nghiệp Thức_ăn cần đa_dạng và phong_phú hơn,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
yên_tĩnh nhà_hàng sát biển mát_mẻ vườn cây_xanh mát Phù_hợp nghỉ_dưỡng Giường tắm nắng đặt tại bãi biển hư_hỏng không được sửa_chữa không đủ cho khách nằm nghỉ_ngơi tắm biển khách Tây xí chỗ bằng cách trải khăn ở nệm dành cho trước khi đi ăn sáng ai mà ăn sáng rồi mới ra biển là không có chờ nữa quá Tệ,0,2,3,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bãi biển ô gần trung_tâm thị_trấn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hy_vọng khi chạy chính_thức khách_sạn sẽ hoàn_thiện hơn lúc check in phòng thiếu_điều khiển điều_hoà thiếu ô không có lọ sữa tắm check in buổi tối không có xe_điện chở hành_lý Khuôn_viên khách_sạn và bãi biển sạch_đẹp Tuyệt_vời,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
Bãi biển riêng_tư yên_tĩnh hồ bơi đẹp nhân_viên nhiệt_tình dễ mến phòng đẹp Hài_lòng khi trải qua kỳ nghỉ tại đây,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
Địa_điểm tốt thoải_mái yên tỉnh Phòng gym hơi nhỏ biển có nhiều sứa,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
nhân_viên vị_trí và phòng_ốc nhân_viên thân_thiện phòng sạch_đẹp bữa sáng ô khung_cảnh và bãi biển sạch_đẹp đường vào hơi xấu một_tí Nếu có dịp sẽ quay se lại,1,0,1,0,0,0,0,0,0,1,0,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
Vị_trí độ ăn tiện_nghi Tốt vui_vẻ thoải_mái dễ_chịu,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Phục_vụ Vị_trí Tôi ở đây 3 ngày Ngày đầu_tiên nhận phòng tôi đã có cảm_giác khá là chán Vì khách_sạn ở xa trung_tâm rất buồn thái_độ lễ_tân khá xem_thường khách_hàng Nếu ai đi cặp đôi thì nên ở đây còn muốn nhộn_nhịp thì không nên ở đây Thức_ăn khá tệ tệ hơn khách_sạn 3 sao Thất_vọng khi ở đây,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Phòng rộng tiện_nghi có vườn và bể_bơi nhỏ tại nhàGiá phòng họp lýBãi biến riêng rất đẹp Hệ_thống sục tại hồ bơi trên cả tuyệt_vời Nhân_viên thân_thiện Tôi chắc_chắn sẽ lưu lại Mercure trong những lần ghé thăm Phú_Quốc D,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1
Dear Chudu24 và Mercure_Phú_Quốc_Resort Villas Gia_đình chúng_tôi rất hài_lòng về kỳ nghỉ tại Mercure_Phú_Quốc Resort sạch_sẽ yên_tĩnh bố_trí sân vườn đẹp Vị_trí gần sân_bay cách chợ_đệm 15 taxi Buổi tối ngồi nhâm_nhi và thuởng thức ban nhạc Philippines trên bãi cỏ ven biển rất tuyệt Biển trong dốc thoai_thoải sóng êm có thuyền kayak Hồ bơi đẹp trẻ nhỏ rất thích Nhân_viên thân_thiện nhiệt_tình đặc_biệt là anh Xuân_Chính F B Manager Thực_đơn ít món nhưng chế_biến ngon Điểm trừ cần khắc_phục có ruồi trong khu_vực nhà_hàng Chudu 24 Dịch_vụ tốt và bạn Nhưng rất nhiệt_tình vui_vẻ,2,1,1,0,0,0,0,0,0,1,2,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Cảm_ơn các bạn Chudu24 đã rất nhiệt_tình giúp đoàn đặt phòng Chúng tôi rất hài_lòng về dịch_vụ và chất_lượng phòng Mercure_Phú_Quốc_Resort Villas,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Nhân_viên Mercure_Phú_Quốc_Resort Villas rất thân_thiện Gửi lời cảm_ơn đến ban Nhan Chudu24 đã rất nhiệt_tình xử_lí sự_cố trong quá_trình đặt phòng của đoàn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Buffet cần bổ_sung nhiều món hơn Đồ_ăn chưa được ngon lắm Cảnh đẹp sạch_sẽ Nhân_viên Mercure_Phú_Quốc_Resort Villas phục_vụ rất tận_tình thân_thiện,0,0,0,0,0,0,0,0,0,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Vị_trí khá tốt biển sạch và êm không hề có sóng rất gần sân_bay tuy_nhiên đường vào hơi khó tìm và không dễ đi Phóng phong khá đẹp tuy_nhiên vẫn có vài chi_tiết hơi thô ở phòng tắm nền gạch nền được lót gỗ thay_vì lót gạch_bông Sạch_sẽ resort mới xây lên khá sạchNhân viên nhân_viên phục_vụ chưa được đào_tạo bài_bản receiption và nhân_viên dọn phòng kém phải đợi gần 1 tiếng đồng_hồ mới có phòng lúc check in yêu_cầu dọn phòng_không được thực_hiện các yêu_cầu của khách không được đáp_ứng Nói_chung nhân_viên kémĐồ an buffet sáng nghèo_nàn và không ngon nhân_viên phục_vụ chưa chuyên_nghiệp Đáng tiền xét về cơ_sở vật_chất thì Mercure_Phú_Quốc_Resort Villas rất tốt hồ bơi đẹp phong mới sạch_sẽ biển đẹp thuyền kayak chơi rất tốt nhưng phong_cách phục_vụ vẫn rất kém chưa xứng chuẩn 4 sao,1,1,1,1,0,0,0,0,0,2,2,1,0,0,0,2,0,2,1,0,0,0,0,0,0,0,1,0,3,0,0,0,0,2
Chúng_tôi đã có kỳ nghỉ rất vui và thoải_mái tại Mercure_Phú_Quốc_Resort Villas Hồ bơi rộng hướng nhìn ra biển rất đẹp Villa rộng_rãi và có hồ bơi riêng rất phù_hợp cho gia_đình có con_nhỏ Phòng tắm có bồn_tắm sủi bọt tiện_nghi Thức_ăn ngon giá hợp_lý Nhân_viên khách_sạn nhiệt_tình và vui_vẻ Khung_cảnh resort yên_ả dễ_chịu vì không gần khu trung_tâm du_lịch của Phú_Quốc nhưng chỉ mất 15 phút taxi là đến chợ đêm Dương_Đông tấp_nập Một_vài chi_tiết chưa hoàn_chỉnh tín_hiệu truyền_hình không tốt nhân_viên cần chuyên_nghiệp hơn_nữa đồng_phục nhân_viên không ấn_tượng,0,0,1,0,0,0,2,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,3,0,0,0,0,0,0,0,3
Chúng_tôi đã có một kỳ nghỉ tuyệt_vời ở nơi này kiến_trúc resort đẹp sang_trọng Phòng nghỉ rộng_rãi đầy_đủ tiện_nghi và đặc_biệt là nhân_viên rất gần_gũi và nhiệt_tình lần sau chúng_tôi sẽ quay trở_lại để tận_hưởng những giờ_phút nghỉ_ngơi thật vui_vẻ và sảng_khoái,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
Chúng_tôi đã có một kỳ nghỉ tuyệt_vời ở nơi này Phong_cảnh ở đây rất đẹp không_khí thoáng mát trong_lành kiến_trúc resort đẹp sang_trọng Phòng nghỉ rộng_rãi đầy_đủ tiện_nghi và đặc_biệt là nhân_viên rất gần_gũi và nhiệt_tình Giá_cả cũng rất phù_hợp với chất_lượng Tôi sẽ còn quay lại đây cho những lần sau,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
Khách_sạn có vị_trí gần trung_tâm rất thuận_tiện cho việc đi_lại và vui_chơi Nhân_viên ở đây rất nhiệt_tình thân_thiện khiến tôi rất hài_lòng Phòng_ốc đẹp sạch_sẽ và tiện_nghi Không_gian thoáng mát trong_lành Giá_cả rất hợp_lý phù_hợp nhiều đối_tượng,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1
Gia_đình tôi đã ở Mercure_Phú_Quốc_Resort Villas 2 đêm thấy mọi thứ đều tốt cảm_ơn khách_sạn và Chudu 24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trước khi đi mình đã xem thấy review ở Mercure_Phú_Quốc_Resort Villas nhiều ruồi nhưng hình_như ban quản_lý chưa có biện_pháp khắc_phục nên khi gia_đình mình đến vẫn gặp tình_trạng này tại không_chỉ tại khu nhà_hàng mà_còn ngay trong phòng nghỉ Đồ_ăn buffet hơi ít và nghèo_nàn so với các resort cùng mức giá mình đã đi Bù lại nhân_viên rất nhiệt_tình mình có tài_liệu cần nhớ in và chuyển gấp ra Hà_Nội các bạn đã rất nhiệt_tình giúp mình,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1
Mercure_Phú_Quốc_Resort Villas có thiết_kế đẹp không_gian đẹp thoáng nhân_viên nhiệt tình Phòng sạch_sẽ gọn_gàng đồ_ăn sáng ngon nhưng lặp lại nhiều Bãi biển tắm không thích lắm do sống rác nhiều yếu_tố thiên_nhiên có_lẽ đi vào dịp Đông_Xuân sẽ thích hơn Xe shuttle bus đưa khách đi Đường Đông khá tiện nhưng nếu có thêm chuyện đón chiều về thì tiện hơn Xe đưa_đón sân_bay là Hiace khoảng_cách từ sân_bay về resort rất ngắn nên dừng xe 7 chỗ cho gia_đình 4 người sẽ hợp_lý hơn với một resort 4 sao Nhìn chung chúng_tôi khá hài_lòng với kỳ nghỉ của mình ở đây,0,0,0,3,0,0,0,0,0,1,2,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
Cháo_Mercure Cháo Chudu24 Nghỉ_dưỡng tại Mercure_Phú_Quốc_Resort Villas thật tuyệt không_gian đẹp nhiều cây_xanh yên_tĩnh Nhà_hàng phục_vụ rất tốt đồ_ăn ngon Nhân_viên thân_thiện nhiệt tình Hẹn gặp lại,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1 Điểm cộng lớn cho Pandanus Resort Khuôn viên rất rộng đẹp mắt vì có rất nhiều cây xanh Hồ bơi rộng nước rất sạch và không có thuốc tây Nhân viên thân_thiện 2 Điểm trừ Phòng rộng nhưng hơi cũ Ánh sáng phòng hơi tối không đủ ánh_sáng có_thể do thiết_kế Ở khoa phỏng khá cũ,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1
Thức_ăn Pandanus_Resort không ngon nhưng giá thì mặc đối_với người Việt_Nam,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mình nghỉ tại Pandanus_Resort với mục_đích chính là chụp hình cưới do tận_dụng voucher của người_nhà tăng Nhân_tiện mình book thêm một phòng cho cậu em vợ đi cùng để chụp hình theo phong_cách Của nhà trồng được Sau 2 buổi chụp hình và 2 đêm nghỉ tại Panadus mình có một_số nhận_xét sau Vị_trí và nội_thất Địa_điểm của Panadus nằm khá xa trung_tâm nên ở đây chỉ thích_hợp với việc nghỉ_dưỡng với mình thì khá ổn vì chỉ chụp hình trong resort Với diện_tích hơn 12 000 m2 nghe cô bé nhân_viên nói vậy và ưu_tiên chủ_yếu cho cây_xanh nên khung_cảnh khá đẹp nhiều cây_xanh đặc_biệt là dứa các khu chức_năng như cũng khá đầy_đủ tuy_nhiên không thấy sân tennis cái này quên chưa hỏi nhân_viên Phòng hơi nhỏ khá sạch đồ nội_thất khá ổn tuy không có gì nổi_bật Có một điểm trừ rất lớn đó là không có vòi xịt toilet Còn lại thì không có gì phải phàn_nàn cả khoảng 5 5h3 0 phục_vụ phòng còn mang tới đội khăn tắm Tặng thêm 1 chocolate hình trái_tim bé xíu nhưng khá ngộ Đồ_ăn Đánh_giá ở mức trung_bình buffet sáng BBQ tối tạm được tuy không phong_phú lắm và thiên về đồ_ăn Châu_Âu nhưng không có gì phải phàn_nàn nhiều Có món Hàu nướng phô_mai là cho điểm_cao hơn các món khác Chuẩn_bị đồ_ăn hơi lâu có một thắc_mắc là buổi ăn trưa đầu_tiên mình gói cho 4 người tức 2 phòng thấy đồ_ăn hơi ít mình nghĩ chắc do voucher nên bị đối_xử tệ_bạc vậy Nhưng hôm sau con hai đứa thì đồ_ăn lại rất nhiều theo cảm_nhận thì chẳng khác gì cho 4 người ngày hôm_qua Đồ_ăn nêm nếm vừa_phải không quá ngọt như lo_sợ ban_đầu Thái_độ phục_vụ của nhân_viên rất tốt rất vui_vẻ nhiệt_tình Giá các món ăn hoặc phí dịch_vụ khác với mình là khá cao Với hai buổi chụp hình cười tả_tơi nên ngày còn lại chỉ ăn ngủ và bơi không hứng_thú gì tới việc chụp hình gì nữa Bởi_vậy chẳng có hình nào úp lên đây cả,0,0,2,1,0,2,0,0,2,3,2,0,0,1,0,0,0,0,3,0,0,2,1,0,0,0,1,0,2,0,0,0,0,1
Đầu_tiên cảm_ơn Chudu24 đã giúp tôi đặt phòng rất nhanh_chóng và dễ_dàng Pandanus resort có khuôn_viên rất đẹp bãi biển sạch phong rất ok nhà_hàng nấu_ăn ngon Tôi rất hài_lòng,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Khách_sạn rất gần đồi cát gia_đình tôi có_thể đi bộ ra đó Khuôn viên cảnh_quan rất đẹp các bác ngồi đan gõ trống rất nhiệt_tình khi có khách đi qua là chơi nhạc nhân_viên nhiệt tình Nhưng thái_độ của nhân_viên phục_vụ trong bữa sáng không thiện_cảm lắm khi thấy bé_nhỏ nhà tôi ăn_làm đổ ra ngoài Phóng có balcon rất thoáng đẹp chỉ là lát gạch đỏ nhìn hơi giống gạch lát sân ý_kiến cá_nhân Nhưng nói_chung là hài_lòng khi nghỉ tại Pandanus nếu có dịp gia_đình tôi sẽ quay lại đây,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3
Cảm_ơn Chudu24 và Khánh_Uyên Mình cùng gia_đình hài_lòng mọi thứ ở đây Phòng sách hồ bơi rộng sạch_đẹp biển sạch_đẹp Đặc_biệt không_gian đẹp Resort hoạt_động nhiều năm nhưng bây_giờ vẫn đẹp như_vậy mình nghĩ họ luôn đầu_tư và nâng cấp Ghi chú vựa hải_sản Linh_Nhưng 1 gần resort Hải_sản tươi ngon giá hợp lý Mình cùng gia_đình chắc_chắn quay lại resort Trúc resort phát triển Chúc Chudu24 vững mạnh Thân chào,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1 Kiến_trúc Pandanus_Resort rất đẹp không_gian rất hợp_lý cho nghĩ dưỡng 2 Phục_vụ chu_đáo sạch_sẽ 3 Nhân_viên rất thân_thiện chủ_đạo chỉ tiếc cô Receptionist hơi thiếu nụ cười mặc_dù rất chuyên_nghiệp Cảm_ơn PandanusCám on Chudu24,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Resort đẹp nhân_viên vui_vẻ nhiệt_tình bãi biến đẹp phòng tốt,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Khách_sạn đẹp rộng r atildei hồ bơi rộng sạch B atildei biến ô nhưng có_khi có người bán hàng rong tạo cảm_giác không an_toàn lắm vì có người lạ đi vô khu_vực b atildei biển riêng Nhân viên dễ_thương nhất_là nhân_viên nhà_hàng phục_vụ rất tận_tình,1,0,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tôi và gia_đình đã đặt phòng tại resort PandanusPhong cảnh rất đẹp rộng và thoáng nbspNhà ở rất đẹp nbspCó lẽ điểm thu_hút gia_đình tôi nhất_là hồ bơi rộng đẹp và trong xanh nbspKhông gian bao_la một màu xanh của những thảm cỏ và những hàng dừaKiến trúc đặc_biệt nổi bậc với những mái ngói chập trùng Nhưng có một điều hơi buồn trong chuyến đi này là không tắm biển được dù bờ biển rất okvì mùa này là sự sinh_sản của tạo nên nước_biển đầy tảo không trongTôi có hỏi nhân_viên ở đây thì được họ cho biết táo sinh_sản vào_khoảng tháng 7 và 8Nghe họ nói những tháng khác thì không có,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Tôi và nhóm bạn đã trải qua 10 ngày tại Pandanus_Resort Khách_sạn khá xa sân_bay mất khoảng 6 tiếng đi bằng ôtô Bãi biển rất dài và đẹp nhưng sóng đánh khá mạnh nên nếu dẫn em bé theo rất nguy_hiểm Thức_ăn ngon nhân_viên thân_thiện spa chất_lượng khá tốt Không_gian yên_tĩnh nên rất thích_hợp cho nghỉ_dưỡng Khách_sạn có phục_vụ xe_buýt miễn_phí hàng ngày để đưa khách vào Mũi Né Tuy nhiên có một việc cũng xin góp_ý với ban quản_lý khách_sạn Bàn chúng_tôi là một cặp vợ_chồng khá lớn_tuổi đã đổi tiền tại quầy lễ_tân Sau đó họ phát_hiện ra số tiền đổi bị sai_lệch khi quay trở_lại để phản_ánh nhân_viên có gửi lại tiền nhưng không kèm theo bất_kỳ lời xin_lỗi nào Mong resort tiếp_nhận ý_kiến và cải_thiện hơn để mang tới cho khách hàngsự hài_lòng hơn_nữa Cảm_ơn,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Xin chân_thành cám_ơn ChuDu24 tôi thật_sự đánh_giá cao chất_lượng phục_vụ cũng như các dịch_vụ ăn_uống và phòng ở tại Resort_Pandanus Cảm_ơn và hẹn sẽ quay lại tại resort này,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
Cuộc_sống về đêm thật yên_tĩnh không thích_hợp cho những_ai thích sự náo_nhiệt Hồ bơi rộng dép sạch_sẽ và có nhiều cây_xanh gần hồ bơi Nhân_viên không nhiệt_tình thân_thiện Hỏi gì thì kiệm_lời cần gì thì nhăn mặt Đồ_đạc vác nặng nhưng chẳng thấy nhân_viên nào ra phụ Các món ăn thì chấp_nhận được Nội_thất tiện_nghi trong phòng cũng ổn Dịch_vụ spa ok Nơi này gần trung_tâm thành_phố Phan_Thiết tiện cho đi_lại mua_sắm và giải_trí Tôi cùng bạn_bè cùng đi leo đồi cát ở gần đó rất thú_vị,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
Khu nghỉ_dưỡng phù_hợp cho những gia_đình đến nghỉ_dưỡng Biên hồ bơi phong đều chấp_nhận được Nhất_là cái màn miễn_phí thuê xe_đạp đến Suối_Tiên thuộc Mũi_Né Gọi là suối Tiên nhưng tôi thấy nó rất bình_thường dòng nước nhỏ và đục một bên là núi đá có gai mọc um_tùm một bên là những đồi cát cao không đẹp khác xa với tưởng_tượng của tôi khi nghe hai chữ suối Tiên Thậm_chí để dép trên bờ để xuống suối cũng phải trả phí Tuy_nhiên thức_ăn ở nhà_hàng không ngon và ít sự chọn_lựa phục_vụ còn chậm và chưa chu_đáo nhiều khi còn đưa nhầm vật_dụng khách yêu_cầu,0,0,0,1,0,0,0,0,0,2,2,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
book phòng qua chủ dù có_vẻ máy có quầy tiếp_tân không được nồng_nhiệt cho lắm ăn_nói không được dễ_chịu phòng_ốc bình_thường có 3 sao thì đúng hơn ăn sáng thì chán_phèo hình_như làm cho có chỉ được cái không_gian vườn và hồ bơi rộng_rãi bên chudu rồi là hết phòng nhưng lên đó đặt là có ngay chẳng hiểu nói_chung sẽ không quay lại,0,0,1,0,0,0,0,0,0,2,2,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2
Phong_cảnh ở đây rất đẹp phòng rộng và thoải_mái Giá_cả hợp với chất_lượng Nhân_viên phục_vụ nhiệt_tình tôi rất hài_lòng Về dịch_vụ của Mytour vn tôi thấy rất tốt các bạn tư_vấn nhiệt_tình và dễ_thương Tôi sẽ luôn ủng_hộ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
Tôi rất hài_lòng về khách_sạn này về cách phục_vụ giá_cả cũng như quan cảnh xung_quanh Nơi đây thoáng mát không_khí trong_lành dễ_chịu Giá_cả hợp_lý phù_hợp với nhiều đối_tượng Cách phục_vụ của nhân_viên vô_cùng niềm_nở tận_tình,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tôi thật_sự hài_lòng về khách_sạn này Khách_sạn có vị_trí ngay trung_tâm rất thuận_tiện cho việc đi_lại và vui_chơi Tiện_nghi thật đầy_đủ phục_vụ chu_đáo giá_cả thì phù_hợp Tuy_nhiên wifi ở đây hơi yếu và không sử_dụng được,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Nói_chung khuôn_viên của Pandanus_Resort rất đẹp phong_cảnh thật tuyệt_vời Vị_trí gần bãi_tắm đẹp sạch_sẽ Nhưng hơi bất_tiện phương_tiện đi_lại thiếu vị_trí đi chơi thăm_thú Xa các dịch_vụ ẩm_thực địa_phương các loại đặc_sản địa_phương,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mình vừa_mới nghỉ ở Pandanus_Resort ngày 1 6 2014 Đánh_giá chung là tốt Nhân_viên phục_vụ chu_đáo Tuy_nhiên có 1 vài điểm mình chưa hài_lòng Buffet sáng ít món ăn Mình ăn trưa tại đó nhưng giá thì mắc mà_lại không ngon Buổi tối thứ 7 có tiệc buffet 490 000 1 người nhưng không có hải_sản nhé Hải_sản thì có tôm_sú và hầu thôi Nói_chung giá đó thì mặc Gần đó không có quán ăn nào hết Mình phải đón taxi ra trung_tâm Mũi_Né để ăn hết 250k Lưu_ý thời_tiết khá nóng Tấm biển không cho ra xa Nước chỉ tới ngực mình,0,2,0,0,0,0,0,0,2,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
